"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"AYM00089832","D 10, AY","2021-03-24","-2",,
"AYM00089832","D 10, AY","2021-03-26","-2",,
"AYM00089832","D 10, AY","2021-03-27","6",,
"AYM00089832","D 10, AY","2021-03-28","8",,
"AYM00089832","D 10, AY","2021-03-29","17",,
"AYM00089832","D 10, AY","2021-03-30","11",,
"AYM00089832","D 10, AY","2021-03-31","5",,
"AYM00089832","D 10, AY","2021-04-01","5",,
"AYM00089832","D 10, AY","2021-04-02","-2",,
"AYM00089832","D 10, AY","2021-04-04","-2",,
"AYM00089832","D 10, AY","2021-04-05","-11",,
"AYM00089832","D 10, AY","2021-04-07","1",,
"AYM00089832","D 10, AY","2021-04-08","3",,
"AYM00089832","D 10, AY","2021-04-09","0",,
"AYM00089314","THERESA, AY","2021-01-01","8",,
"AYM00089314","THERESA, AY","2021-01-02","9",,
"AYM00089314","THERESA, AY","2021-01-03","11",,
"AYM00089314","THERESA, AY","2021-01-04","13",,
"AYM00089314","THERESA, AY","2021-01-05","11",,
"AYM00089314","THERESA, AY","2021-01-06","10",,
"AYM00089314","THERESA, AY","2021-01-07","11",,
"AYM00089314","THERESA, AY","2021-01-08","12",,
"AYM00089314","THERESA, AY","2021-01-09","10",,
"AYM00089314","THERESA, AY","2021-01-10","8",,
"AYM00089314","THERESA, AY","2021-01-11","11",,
"AYM00089314","THERESA, AY","2021-01-12","10",,
"AYM00089314","THERESA, AY","2021-01-13","11",,
"AYM00089314","THERESA, AY","2021-01-14","8",,
"AYM00089314","THERESA, AY","2021-01-15","7",,
"AYM00089314","THERESA, AY","2021-01-16","7",,
"AYM00089314","THERESA, AY","2021-01-17","12",,
"AYM00089314","THERESA, AY","2021-01-18","18",,
"AYM00089314","THERESA, AY","2021-01-19","13",,
"AYM00089314","THERESA, AY","2021-01-20","11",,
"AYM00089314","THERESA, AY","2021-01-21","7",,
"AYM00089314","THERESA, AY","2021-01-22","3",,
"AYM00089314","THERESA, AY","2021-01-23","6",,
"AYM00089314","THERESA, AY","2021-01-24","8",,
"AYM00089314","THERESA, AY","2021-01-25","8",,
"AYM00089314","THERESA, AY","2021-01-26","10",,
"AYM00089314","THERESA, AY","2021-01-27","10",,
"AYM00089314","THERESA, AY","2021-01-28","6",,
"AYM00089314","THERESA, AY","2021-01-29","2",,
"AYM00089314","THERESA, AY","2021-01-30","7",,
"AYM00089314","THERESA, AY","2021-01-31","5",,
"AYM00089314","THERESA, AY","2021-02-01","4",,
"AYM00089314","THERESA, AY","2021-02-02","3",,
"AYM00089314","THERESA, AY","2021-02-03","3",,
"AYM00089314","THERESA, AY","2021-02-04","3",,
"AYM00089314","THERESA, AY","2021-02-05","2",,
"AYM00089314","THERESA, AY","2021-02-06","2",,
"AYM00089314","THERESA, AY","2021-02-07","4",,
"AYM00089314","THERESA, AY","2021-02-08","7",,
"AYM00089314","THERESA, AY","2021-02-09","5",,
"AYM00089314","THERESA, AY","2021-02-10","3",,
"AYM00089314","THERESA, AY","2021-02-13","6",,
"AYM00089314","THERESA, AY","2021-02-14","1",,
"AYM00089314","THERESA, AY","2021-02-15","-6",,
"AYM00089314","THERESA, AY","2021-02-16","-2",,
"AYM00089314","THERESA, AY","2021-02-17","-2",,
"AYM00089314","THERESA, AY","2021-02-18","-3",,
"AYM00089314","THERESA, AY","2021-02-19","-1",,
"AYM00089314","THERESA, AY","2021-02-20","0",,
"AYM00089314","THERESA, AY","2021-02-21","-5",,
"AYM00089314","THERESA, AY","2021-02-22","-10",,
"AYM00089314","THERESA, AY","2021-02-23","-7",,
"AYM00089314","THERESA, AY","2021-02-24","-4",,
"AYM00089314","THERESA, AY","2021-02-25","-7",,
"AYM00089314","THERESA, AY","2021-02-26","-6",,
"AYM00089314","THERESA, AY","2021-02-27","-9",,
"AYM00089314","THERESA, AY","2021-02-28","-10",,
"AYM00089314","THERESA, AY","2021-03-01","-14",,
"AYM00089314","THERESA, AY","2021-03-02","-16",,
"AYM00089314","THERESA, AY","2021-03-03","-14",,
"AYM00089314","THERESA, AY","2021-03-04","-10",,
"AYM00089314","THERESA, AY","2021-03-05","-10",,
"AYM00089314","THERESA, AY","2021-03-06","-9",,
"AYM00089314","THERESA, AY","2021-03-07","-9",,
"AYM00089314","THERESA, AY","2021-03-08","-4",,
"AYM00089314","THERESA, AY","2021-03-09","-5",,
"AYM00089314","THERESA, AY","2021-03-10","-9",,
"AYM00089314","THERESA, AY","2021-03-11","-14",,
"AYM00089314","THERESA, AY","2021-03-12","-12",,
"AYM00089314","THERESA, AY","2021-03-13","-8",,
"AYM00089314","THERESA, AY","2021-03-14","-18",,
"AYM00089314","THERESA, AY","2021-03-15","-14",,
"AYM00089314","THERESA, AY","2021-03-16","-9",,
"AYM00089314","THERESA, AY","2021-03-17","-11",,
"AYM00089314","THERESA, AY","2021-03-18","-9",,
"AYM00089314","THERESA, AY","2021-03-19","-3",,
"AYM00089314","THERESA, AY","2021-03-20","2",,
"AYM00089314","THERESA, AY","2021-03-21","-5",,
"AYM00089314","THERESA, AY","2021-03-22","-12",,
"AYM00089314","THERESA, AY","2021-03-23","-5",,
"AYM00089314","THERESA, AY","2021-03-24","4",,
"AYM00089314","THERESA, AY","2021-03-25","6",,
"AYM00089314","THERESA, AY","2021-03-26","10",,
"AYM00089314","THERESA, AY","2021-03-27","4",,
"AYM00089314","THERESA, AY","2021-03-28","-6",,
"AYM00089314","THERESA, AY","2021-03-29","-16",,
"AYM00089314","THERESA, AY","2021-03-30","-8",,
"AYM00089314","THERESA, AY","2021-03-31","-5",,
"AYM00089314","THERESA, AY","2021-04-01","-8",,
"AYM00089314","THERESA, AY","2021-04-02","-12",,
"AYM00089314","THERESA, AY","2021-04-03","-16",,
"AYM00089314","THERESA, AY","2021-04-04","-12",,
"AYM00089314","THERESA, AY","2021-04-05","-12",,
"AYM00089314","THERESA, AY","2021-04-06","-19",,
"AYM00089314","THERESA, AY","2021-04-07","-20",,
"AYM00089314","THERESA, AY","2021-04-08","-18",,
"AYM00089314","THERESA, AY","2021-04-09","-15",,
"AYM00089512","NOVOLAZAREVSKAJA, AY","2021-01-01","24","28","22"
"AYM00089512","NOVOLAZAREVSKAJA, AY","2021-01-02","28","34","22"
"AYM00089512","NOVOLAZAREVSKAJA, AY","2021-01-03","28","33","26"
"AYM00089512","NOVOLAZAREVSKAJA, AY","2021-01-04","26","30","21"
"AYM00089512","NOVOLAZAREVSKAJA, AY","2021-01-05","26","29","24"
"AYM00089512","NOVOLAZAREVSKAJA, AY","2021-01-06","26","31","22"
"AYM00089512","NOVOLAZAREVSKAJA, AY","2021-01-07","27","31","24"
"AYM00089512","NOVOLAZAREVSKAJA, AY","2021-01-08","29","34","26"
"AYM00089512","NOVOLAZAREVSKAJA, AY","2021-01-09","29","35","22"
"AYM00089512","NOVOLAZAREVSKAJA, AY","2021-01-10","29","35","23"
"AYM00089512","NOVOLAZAREVSKAJA, AY","2021-01-11","31","37","25"
"AYM00089512","NOVOLAZAREVSKAJA, AY","2021-01-12","21","25","16"
"AYM00089512","NOVOLAZAREVSKAJA, AY","2021-01-13","26","34","15"
"AYM00089512","NOVOLAZAREVSKAJA, AY","2021-01-14","28","35","21"
"AYM00089512","NOVOLAZAREVSKAJA, AY","2021-01-15","31","38","25"
"AYM00089512","NOVOLAZAREVSKAJA, AY","2021-01-16","33","38","30"
"AYM00089512","NOVOLAZAREVSKAJA, AY","2021-01-17","35","39","31"
"AYM00089512","NOVOLAZAREVSKAJA, AY","2021-01-18","32","35","30"
"AYM00089512","NOVOLAZAREVSKAJA, AY","2021-01-19","31","33","27"
"AYM00089512","NOVOLAZAREVSKAJA, AY","2021-01-20","29","33","26"
"AYM00089512","NOVOLAZAREVSKAJA, AY","2021-01-21","30","39","23"
"AYM00089512","NOVOLAZAREVSKAJA, AY","2021-01-22","32","33","31"
"AYM00089512","NOVOLAZAREVSKAJA, AY","2021-01-23","31","34","30"
"AYM00089512","NOVOLAZAREVSKAJA, AY","2021-01-24","29","32","27"
"AYM00089512","NOVOLAZAREVSKAJA, AY","2021-01-25","33","36","29"
"AYM00089512","NOVOLAZAREVSKAJA, AY","2021-01-26","37","41","32"
"AYM00089512","NOVOLAZAREVSKAJA, AY","2021-01-27","39","42","36"
"AYM00089512","NOVOLAZAREVSKAJA, AY","2021-01-28","36","38","34"
"AYM00089512","NOVOLAZAREVSKAJA, AY","2021-01-29","35","37","33"
"AYM00089512","NOVOLAZAREVSKAJA, AY","2021-01-30","31","35","27"
"AYM00089512","NOVOLAZAREVSKAJA, AY","2021-01-31","31","37","28"
"AYM00089512","NOVOLAZAREVSKAJA, AY","2021-02-01","29","34","24"
"AYM00089512","NOVOLAZAREVSKAJA, AY","2021-02-02","26","32","18"
"AYM00089512","NOVOLAZAREVSKAJA, AY","2021-02-03","26","29","22"
"AYM00089512","NOVOLAZAREVSKAJA, AY","2021-02-04","25","29","18"
"AYM00089512","NOVOLAZAREVSKAJA, AY","2021-02-05","24","29","19"
"AYM00089512","NOVOLAZAREVSKAJA, AY","2021-02-06","23","28","17"
"AYM00089512","NOVOLAZAREVSKAJA, AY","2021-02-07","26","32","21"
"AYM00089512","NOVOLAZAREVSKAJA, AY","2021-02-08","25","32","19"
"AYM00089512","NOVOLAZAREVSKAJA, AY","2021-02-09","29","34","27"
"AYM00089512","NOVOLAZAREVSKAJA, AY","2021-02-14","19","24","17"
"AYM00089512","NOVOLAZAREVSKAJA, AY","2021-02-15","21","24","18"
"AYM00089512","NOVOLAZAREVSKAJA, AY","2021-02-16","22","27","20"
"AYM00089512","NOVOLAZAREVSKAJA, AY","2021-02-17","21","25","16"
"AYM00089512","NOVOLAZAREVSKAJA, AY","2021-02-18","24","28","20"
"AYM00089512","NOVOLAZAREVSKAJA, AY","2021-02-22","18","24","15"
"AYM00089512","NOVOLAZAREVSKAJA, AY","2021-02-23","17","22","13"
"AYM00089512","NOVOLAZAREVSKAJA, AY","2021-02-24","20","27","16"
"AYM00089512","NOVOLAZAREVSKAJA, AY","2021-02-25","18","24","13"
"AYM00089512","NOVOLAZAREVSKAJA, AY","2021-02-26","20","26","13"
"AYM00089512","NOVOLAZAREVSKAJA, AY","2021-02-27","22","26","17"
"AYM00089512","NOVOLAZAREVSKAJA, AY","2021-02-28","24","29","20"
"AYM00089512","NOVOLAZAREVSKAJA, AY","2021-03-01","23","29","18"
"AYM00089512","NOVOLAZAREVSKAJA, AY","2021-03-02","19","25","15"
"AYM00089512","NOVOLAZAREVSKAJA, AY","2021-03-03","22","26","17"
"AYM00089512","NOVOLAZAREVSKAJA, AY","2021-03-04","30","35","25"
"AYM00089512","NOVOLAZAREVSKAJA, AY","2021-03-05","30","33","27"
"AYM00089512","NOVOLAZAREVSKAJA, AY","2021-03-07","28","34","23"
"AYM00089512","NOVOLAZAREVSKAJA, AY","2021-03-08","29","37","20"
"AYM00089512","NOVOLAZAREVSKAJA, AY","2021-03-09","23",,
"AYM00089512","NOVOLAZAREVSKAJA, AY","2021-03-10","19","25","14"
"AYM00089512","NOVOLAZAREVSKAJA, AY","2021-03-11","15","20","9"
"AYM00089512","NOVOLAZAREVSKAJA, AY","2021-03-12","17","26","13"
"AYM00089512","NOVOLAZAREVSKAJA, AY","2021-03-13","19","20","16"
"AYM00089512","NOVOLAZAREVSKAJA, AY","2021-03-14","21","23","18"
"AYM00089512","NOVOLAZAREVSKAJA, AY","2021-03-15","26","27","23"
"AYM00089512","NOVOLAZAREVSKAJA, AY","2021-03-16","22","24",
"AYM00089512","NOVOLAZAREVSKAJA, AY","2021-03-17","19","22",
"AYM00089512","NOVOLAZAREVSKAJA, AY","2021-03-18","19","22","17"
"AYM00089512","NOVOLAZAREVSKAJA, AY","2021-03-19","25","29","21"
"AYM00089512","NOVOLAZAREVSKAJA, AY","2021-03-20","26","27","25"
"AYM00089512","NOVOLAZAREVSKAJA, AY","2021-03-21","24","26","22"
"AYM00089512","NOVOLAZAREVSKAJA, AY","2021-03-22","23",,"21"
"AYM00089512","NOVOLAZAREVSKAJA, AY","2021-03-23","23",,"19"
"AYM00089512","NOVOLAZAREVSKAJA, AY","2021-03-24","21","23","18"
"AYM00089512","NOVOLAZAREVSKAJA, AY","2021-03-25","23","24","20"
"AYM00089512","NOVOLAZAREVSKAJA, AY","2021-03-26","20","22","18"
"AYM00089512","NOVOLAZAREVSKAJA, AY","2021-03-27","21","23","17"
"AYM00089512","NOVOLAZAREVSKAJA, AY","2021-03-28","22","25",
"AYM00089512","NOVOLAZAREVSKAJA, AY","2021-03-29","13","17","7"
"AYM00089512","NOVOLAZAREVSKAJA, AY","2021-03-30","16","21","14"
"AYM00089512","NOVOLAZAREVSKAJA, AY","2021-03-31","11","14","5"
"AYM00089512","NOVOLAZAREVSKAJA, AY","2021-04-01","11","17",
"AYM00089512","NOVOLAZAREVSKAJA, AY","2021-04-02","6","14","-8"
"AYM00089512","NOVOLAZAREVSKAJA, AY","2021-04-03","16","18","14"
"AYM00089512","NOVOLAZAREVSKAJA, AY","2021-04-04","15","18","13"
"AYM00089512","NOVOLAZAREVSKAJA, AY","2021-04-05","10","13",
"AYM00089512","NOVOLAZAREVSKAJA, AY","2021-04-06","6","9","2"
"AYM00089512","NOVOLAZAREVSKAJA, AY","2021-04-07","9","13","2"
"AYM00089512","NOVOLAZAREVSKAJA, AY","2021-04-08","9","12","4"
"AYM00089512","NOVOLAZAREVSKAJA, AY","2021-04-09","18","24","9"
"AYM00089578","DOME PLATEAU EAGLE, AY","2021-01-01","-42",,
"AYM00089578","DOME PLATEAU EAGLE, AY","2021-01-02","-42",,
"AYM00089578","DOME PLATEAU EAGLE, AY","2021-01-03","-42",,
"AYM00089578","DOME PLATEAU EAGLE, AY","2021-01-04","-42",,
"AYM00089578","DOME PLATEAU EAGLE, AY","2021-01-05","-41",,
"AYM00089578","DOME PLATEAU EAGLE, AY","2021-01-06","-41",,
"AYM00089578","DOME PLATEAU EAGLE, AY","2021-01-07","-41",,
"AYM00089578","DOME PLATEAU EAGLE, AY","2021-01-08","-41",,
"AYM00089578","DOME PLATEAU EAGLE, AY","2021-01-09","-41",,
"AYM00089578","DOME PLATEAU EAGLE, AY","2021-01-10","-41",,
"AYM00089578","DOME PLATEAU EAGLE, AY","2021-01-11","-40",,
"AYM00089578","DOME PLATEAU EAGLE, AY","2021-01-12","-40",,
"AYM00089578","DOME PLATEAU EAGLE, AY","2021-01-13","-40",,
"AYM00089578","DOME PLATEAU EAGLE, AY","2021-01-14","-40",,
"AYM00089578","DOME PLATEAU EAGLE, AY","2021-01-15","-40",,
"AYM00089578","DOME PLATEAU EAGLE, AY","2021-01-16","-40",,
"AYM00089578","DOME PLATEAU EAGLE, AY","2021-01-17","-40",,
"AYM00089578","DOME PLATEAU EAGLE, AY","2021-01-18","-40",,
"AYM00089578","DOME PLATEAU EAGLE, AY","2021-01-19","-40",,
"AYM00089578","DOME PLATEAU EAGLE, AY","2021-01-20","-39",,
"AYM00089578","DOME PLATEAU EAGLE, AY","2021-01-21","-39",,
"AYM00089578","DOME PLATEAU EAGLE, AY","2021-01-22","-39",,
"AYM00089578","DOME PLATEAU EAGLE, AY","2021-01-23","-39",,
"AYM00089578","DOME PLATEAU EAGLE, AY","2021-01-24","-39",,
"AYM00089578","DOME PLATEAU EAGLE, AY","2021-01-25","-39",,
"AYM00089578","DOME PLATEAU EAGLE, AY","2021-01-26","-39",,
"AYM00089578","DOME PLATEAU EAGLE, AY","2021-01-27","-39",,
"AYM00089578","DOME PLATEAU EAGLE, AY","2021-01-28","-39",,
"AYM00089578","DOME PLATEAU EAGLE, AY","2021-01-29","-39",,
"AYM00089578","DOME PLATEAU EAGLE, AY","2021-01-30","-39",,
"AYM00089578","DOME PLATEAU EAGLE, AY","2021-01-31","-39",,
"AYM00089578","DOME PLATEAU EAGLE, AY","2021-02-01","-38",,
"AYM00089578","DOME PLATEAU EAGLE, AY","2021-02-02","-38",,
"AYM00089578","DOME PLATEAU EAGLE, AY","2021-02-03","-38",,
"AYM00089578","DOME PLATEAU EAGLE, AY","2021-02-04","-38",,
"AYM00089578","DOME PLATEAU EAGLE, AY","2021-02-05","-38",,
"AYM00089578","DOME PLATEAU EAGLE, AY","2021-02-06","-38",,
"AYM00089578","DOME PLATEAU EAGLE, AY","2021-02-07","-38",,
"AYM00089578","DOME PLATEAU EAGLE, AY","2021-02-08","-37",,
"AYM00089578","DOME PLATEAU EAGLE, AY","2021-02-09","-38",,
"AYM00089578","DOME PLATEAU EAGLE, AY","2021-02-10","-38",,
"AYM00089578","DOME PLATEAU EAGLE, AY","2021-02-13","-37",,
"AYM00089578","DOME PLATEAU EAGLE, AY","2021-02-14","-37",,
"AYM00089578","DOME PLATEAU EAGLE, AY","2021-02-15","-37",,
"AYM00089578","DOME PLATEAU EAGLE, AY","2021-02-16","-37",,
"AYM00089578","DOME PLATEAU EAGLE, AY","2021-02-17","-37",,
"AYM00089578","DOME PLATEAU EAGLE, AY","2021-02-18","-37",,
"AYM00089578","DOME PLATEAU EAGLE, AY","2021-02-19","-37",,
"AYM00089578","DOME PLATEAU EAGLE, AY","2021-02-20","-37",,
"AYM00089578","DOME PLATEAU EAGLE, AY","2021-02-21","-37",,
"AYM00089578","DOME PLATEAU EAGLE, AY","2021-02-22","-37",,
"AYM00089578","DOME PLATEAU EAGLE, AY","2021-02-23","-37",,
"AYM00089578","DOME PLATEAU EAGLE, AY","2021-02-24","-37",,
"AYM00089578","DOME PLATEAU EAGLE, AY","2021-02-25","-37",,
"AYM00089578","DOME PLATEAU EAGLE, AY","2021-02-26","-37",,
"AYM00089578","DOME PLATEAU EAGLE, AY","2021-02-27","-37",,
"AYM00089578","DOME PLATEAU EAGLE, AY","2021-02-28","-37",,
"AYM00089578","DOME PLATEAU EAGLE, AY","2021-03-01","-37",,
"AYM00089578","DOME PLATEAU EAGLE, AY","2021-03-02","-37",,
"AYM00089578","DOME PLATEAU EAGLE, AY","2021-03-03","-37",,
"AYM00089578","DOME PLATEAU EAGLE, AY","2021-03-04","-37",,
"AYM00089578","DOME PLATEAU EAGLE, AY","2021-03-05","-37",,
"AYM00089578","DOME PLATEAU EAGLE, AY","2021-03-06","-37",,
"AYM00089578","DOME PLATEAU EAGLE, AY","2021-03-07","-37",,
"AYM00089578","DOME PLATEAU EAGLE, AY","2021-03-08","-37",,
"AYM00089578","DOME PLATEAU EAGLE, AY","2021-03-09","-37",,
"AYM00089578","DOME PLATEAU EAGLE, AY","2021-03-10","-37",,
"AYM00089578","DOME PLATEAU EAGLE, AY","2021-03-11","-37",,
"AYM00089578","DOME PLATEAU EAGLE, AY","2021-03-12","-37",,
"AYM00089578","DOME PLATEAU EAGLE, AY","2021-03-13","-37",,
"AYM00089578","DOME PLATEAU EAGLE, AY","2021-03-14","-37",,
"AYM00089578","DOME PLATEAU EAGLE, AY","2021-03-15","-37",,
"AYM00089578","DOME PLATEAU EAGLE, AY","2021-03-16","-37",,
"AYM00089578","DOME PLATEAU EAGLE, AY","2021-03-17","-38",,
"AYM00089578","DOME PLATEAU EAGLE, AY","2021-03-18","-38",,
"AYM00089578","DOME PLATEAU EAGLE, AY","2021-03-19","-38",,
"AYM00089578","DOME PLATEAU EAGLE, AY","2021-03-20","-38",,
"AYM00089578","DOME PLATEAU EAGLE, AY","2021-03-21","-38",,
"AYM00089578","DOME PLATEAU EAGLE, AY","2021-03-22","-38",,
"AYM00089578","DOME PLATEAU EAGLE, AY","2021-03-23","-38",,
"AYM00089578","DOME PLATEAU EAGLE, AY","2021-03-24","-38",,
"AYM00089578","DOME PLATEAU EAGLE, AY","2021-03-25","-39",,
"AYM00089578","DOME PLATEAU EAGLE, AY","2021-03-26","-39",,
"AYM00089578","DOME PLATEAU EAGLE, AY","2021-03-27","-39",,
"AYM00089578","DOME PLATEAU EAGLE, AY","2021-03-28","-39",,
"AYM00089578","DOME PLATEAU EAGLE, AY","2021-03-29","-39",,
"AYM00089578","DOME PLATEAU EAGLE, AY","2021-03-30","-39",,
"AYM00089578","DOME PLATEAU EAGLE, AY","2021-03-31","-40",,
"AYM00089578","DOME PLATEAU EAGLE, AY","2021-04-01","-40",,
"AYM00089578","DOME PLATEAU EAGLE, AY","2021-04-02","-40",,
"AYM00089578","DOME PLATEAU EAGLE, AY","2021-04-03","-40",,
"AYM00089578","DOME PLATEAU EAGLE, AY","2021-04-04","-40",,
"AYM00089578","DOME PLATEAU EAGLE, AY","2021-04-05","-40",,
"AYM00089578","DOME PLATEAU EAGLE, AY","2021-04-06","-40",,
"AYM00089578","DOME PLATEAU EAGLE, AY","2021-04-07","-40",,
"AYM00089578","DOME PLATEAU EAGLE, AY","2021-04-08","-40",,
"AYM00089578","DOME PLATEAU EAGLE, AY","2021-04-09","-40",,
"AYM00088968","BASE ORCADAS, AY","2021-01-01","35",,"29"
"AYM00088968","BASE ORCADAS, AY","2021-01-02","31","40","27"
"AYM00088968","BASE ORCADAS, AY","2021-01-03","35","37","29"
"AYM00088968","BASE ORCADAS, AY","2021-01-04","35","42","33"
"AYM00088968","BASE ORCADAS, AY","2021-01-05","36","38","33"
"AYM00088968","BASE ORCADAS, AY","2021-01-06","38","44","34"
"AYM00088968","BASE ORCADAS, AY","2021-01-07","37","41","30"
"AYM00088968","BASE ORCADAS, AY","2021-01-08","31","43","27"
"AYM00088968","BASE ORCADAS, AY","2021-01-09","35","39","28"
"AYM00088968","BASE ORCADAS, AY","2021-01-10","33","38","30"
"AYM00088968","BASE ORCADAS, AY","2021-01-12","34","38","33"
"AYM00088968","BASE ORCADAS, AY","2021-01-13","33","36","28"
"AYM00088968","BASE ORCADAS, AY","2021-01-15","33","41","31"
"AYM00088968","BASE ORCADAS, AY","2021-01-16","33",,"29"
"AYM00088968","BASE ORCADAS, AY","2021-01-17","35","40","31"
"AYM00088968","BASE ORCADAS, AY","2021-01-18","34","47","30"
"AYM00088968","BASE ORCADAS, AY","2021-01-19","32","37","29"
"AYM00088968","BASE ORCADAS, AY","2021-01-20","34",,"29"
"AYM00088968","BASE ORCADAS, AY","2021-01-21","35","37","31"
"AYM00088968","BASE ORCADAS, AY","2021-01-22","35","39","33"
"AYM00088968","BASE ORCADAS, AY","2021-01-23","37",,"31"
"AYM00088968","BASE ORCADAS, AY","2021-01-24","37","44","33"
"AYM00088968","BASE ORCADAS, AY","2021-01-25","34","40","31"
"AYM00088968","BASE ORCADAS, AY","2021-01-26","32","39","29"
"AYM00088968","BASE ORCADAS, AY","2021-01-27","34",,"30"
"AYM00088968","BASE ORCADAS, AY","2021-01-28","34","38","33"
"AYM00088968","BASE ORCADAS, AY","2021-01-29","35","36","33"
"AYM00088968","BASE ORCADAS, AY","2021-01-30","35",,"31"
"AYM00088968","BASE ORCADAS, AY","2021-01-31","34","40","31"
"AYM00088968","BASE ORCADAS, AY","2021-02-01","35","36","31"
"AYM00088968","BASE ORCADAS, AY","2021-02-02","34","39",
"AYM00088968","BASE ORCADAS, AY","2021-02-03","31","34","29"
"AYM00088968","BASE ORCADAS, AY","2021-02-04","31","32","30"
"AYM00088968","BASE ORCADAS, AY","2021-02-05","31","36","30"
"AYM00088968","BASE ORCADAS, AY","2021-02-06","32","34","30"
"AYM00088968","BASE ORCADAS, AY","2021-02-07","33",,"31"
"AYM00088968","BASE ORCADAS, AY","2021-02-08","35",,"33"
"AYM00088968","BASE ORCADAS, AY","2021-02-09","35","40","33"
"AYM00088968","BASE ORCADAS, AY","2021-02-10","34","38",
"AYM00088968","BASE ORCADAS, AY","2021-02-13","36","44",
"AYM00088968","BASE ORCADAS, AY","2021-02-14","35",,"34"
"AYM00088968","BASE ORCADAS, AY","2021-02-15","37","40","34"
"AYM00088968","BASE ORCADAS, AY","2021-02-16","38","50","35"
"AYM00088968","BASE ORCADAS, AY","2021-02-17","36","38","34"
"AYM00088968","BASE ORCADAS, AY","2021-02-18","36","38","35"
"AYM00088968","BASE ORCADAS, AY","2021-02-19","35","38",
"AYM00088968","BASE ORCADAS, AY","2021-02-22","31","37","29"
"AYM00088968","BASE ORCADAS, AY","2021-02-23","35",,"30"
"AYM00088968","BASE ORCADAS, AY","2021-02-24","33","40","30"
"AYM00088968","BASE ORCADAS, AY","2021-02-25","32","35",
"AYM00088968","BASE ORCADAS, AY","2021-02-26","32","33","29"
"AYM00088968","BASE ORCADAS, AY","2021-02-27","32",,"29"
"AYM00088968","BASE ORCADAS, AY","2021-02-28","35",,"30"
"AYM00088968","BASE ORCADAS, AY","2021-03-01","37","43","35"
"AYM00088968","BASE ORCADAS, AY","2021-03-02","38",,"35"
"AYM00088968","BASE ORCADAS, AY","2021-03-03","37","45",
"AYM00088968","BASE ORCADAS, AY","2021-03-04","35","38","34"
"AYM00088968","BASE ORCADAS, AY","2021-03-05","36","42","34"
"AYM00088968","BASE ORCADAS, AY","2021-03-06","39",,"35"
"AYM00088968","BASE ORCADAS, AY","2021-03-08","37","43","34"
"AYM00088968","BASE ORCADAS, AY","2021-03-09","36",,"33"
"AYM00088968","BASE ORCADAS, AY","2021-03-10","39","44","35"
"AYM00088968","BASE ORCADAS, AY","2021-03-11","35","42",
"AYM00088968","BASE ORCADAS, AY","2021-03-12","36",,"33"
"AYM00088968","BASE ORCADAS, AY","2021-03-13","35","39",
"AYM00088968","BASE ORCADAS, AY","2021-03-14","31","36","30"
"AYM00088968","BASE ORCADAS, AY","2021-03-15","32",,"30"
"AYM00088968","BASE ORCADAS, AY","2021-03-16","35","40","32"
"AYM00088968","BASE ORCADAS, AY","2021-03-17","35","40","33"
"AYM00088968","BASE ORCADAS, AY","2021-03-18","35","38",
"AYM00088968","BASE ORCADAS, AY","2021-03-19","34","36","32"
"AYM00088968","BASE ORCADAS, AY","2021-03-20","35","38",
"AYM00088968","BASE ORCADAS, AY","2021-03-21","30","36","29"
"AYM00088968","BASE ORCADAS, AY","2021-03-22","30","31","28"
"AYM00088968","BASE ORCADAS, AY","2021-03-23","30",,"29"
"AYM00088968","BASE ORCADAS, AY","2021-03-24","29","33","28"
"AYM00088968","BASE ORCADAS, AY","2021-03-25","30","32","29"
"AYM00088968","BASE ORCADAS, AY","2021-03-26","30","33","29"
"AYM00088968","BASE ORCADAS, AY","2021-03-27","32",,"30"
"AYM00088968","BASE ORCADAS, AY","2021-03-28","35",,"31"
